Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","1999","1999","tonnes","7000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2000","2000","tonnes","11500","","Official data"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2001","2001","tonnes","13200","","Official data"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2002","2002","tonnes","35800","","Official data"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2003","2003","tonnes","20100","","Official data"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2004","2004","tonnes","36500","","Official data"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2005","2005","tonnes","31400","","Official data"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2006","2006","tonnes","24800","","Official data"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2007","2007","tonnes","24100","","Official data"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2008","2008","tonnes","31400","","Official data"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2009","2009","tonnes","12900","","Official data"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2010","2010","tonnes","13631","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2011","2011","tonnes","17248","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2012","2012","tonnes","21060","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2013","2013","tonnes","21549","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2014","2014","tonnes","21402","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2015","2015","tonnes","21255","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2016","2016","tonnes","21107","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","393","Cauliflowers and broccoli","2017","2017","tonnes","20960","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1961","1961","tonnes","7000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1962","1962","tonnes","5000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1963","1963","tonnes","5000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1964","1964","tonnes","6500","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1965","1965","tonnes","6900","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1966","1966","tonnes","4313","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1967","1967","tonnes","10010","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1968","1968","tonnes","15099","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1969","1969","tonnes","8702","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1970","1970","tonnes","11733","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1971","1971","tonnes","9026","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1972","1972","tonnes","12597","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1973","1973","tonnes","11767","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1974","1974","tonnes","21453","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1975","1975","tonnes","14000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1976","1976","tonnes","15000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1977","1977","tonnes","16000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1978","1978","tonnes","17000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1979","1979","tonnes","18000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1980","1980","tonnes","19000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1981","1981","tonnes","20000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1982","1982","tonnes","24500","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1983","1983","tonnes","25000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1984","1984","tonnes","27000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1985","1985","tonnes","28500","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1986","1986","tonnes","30000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1987","1987","tonnes","33500","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1988","1988","tonnes","36000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1989","1989","tonnes","39000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1990","1990","tonnes","42000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1991","1991","tonnes","55195","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1992","1992","tonnes","60000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1993","1993","tonnes","65000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1994","1994","tonnes","72000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1995","1995","tonnes","78000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1996","1996","tonnes","85757","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1997","1997","tonnes","39900","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1998","1998","tonnes","44300","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","1999","1999","tonnes","47600","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2000","2000","tonnes","45400","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2001","2001","tonnes","42300","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2002","2002","tonnes","33600","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2003","2003","tonnes","36900","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2004","2004","tonnes","30700","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2005","2005","tonnes","29500","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2006","2006","tonnes","23400","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2007","2007","tonnes","30000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2008","2008","tonnes","31000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2009","2009","tonnes","30800","","Official data"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2010","2010","tonnes","24161","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2011","2011","tonnes","21235","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2012","2012","tonnes","23021","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2013","2013","tonnes","21816","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2014","2014","tonnes","20640","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2015","2015","tonnes","19465","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2016","2016","tonnes","18290","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","531","Cherries","2017","2017","tonnes","17500","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1961","1961","tonnes","800","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1962","1962","tonnes","1800","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1963","1963","tonnes","900","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1964","1964","tonnes","1400","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1965","1965","tonnes","1350","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1966","1966","tonnes","2360","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1967","1967","tonnes","3311","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1968","1968","tonnes","1661","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1969","1969","tonnes","1671","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1970","1970","tonnes","1602","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1971","1971","tonnes","1460","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1972","1972","tonnes","2013","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1973","1973","tonnes","1866","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1974","1974","tonnes","1664","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1975","1975","tonnes","2700","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1976","1976","tonnes","2000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1977","1977","tonnes","3000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1978","1978","tonnes","1000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1979","1979","tonnes","2000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1980","1980","tonnes","3000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1981","1981","tonnes","2500","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1982","1982","tonnes","2640","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1983","1983","tonnes","2700","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1984","1984","tonnes","2600","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1985","1985","tonnes","2550","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1986","1986","tonnes","2500","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1987","1987","tonnes","4986","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1988","1988","tonnes","4997","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1989","1989","tonnes","5015","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1990","1990","tonnes","6700","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1991","1991","tonnes","8435","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1992","1992","tonnes","9377","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1993","1993","tonnes","9500","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1994","1994","tonnes","9700","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1995","1995","tonnes","11000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1996","1996","tonnes","11056","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1997","1997","tonnes","7789","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1998","1998","tonnes","4100","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","1999","1999","tonnes","3200","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2000","2000","tonnes","2200","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2001","2001","tonnes","1900","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2002","2002","tonnes","3189","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2003","2003","tonnes","1900","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2004","2004","tonnes","1500","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2005","2005","tonnes","1300","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2006","2006","tonnes","1200","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2007","2007","tonnes","1400","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2008","2008","tonnes","1300","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2009","2009","tonnes","1200","","Official data"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2010","2010","tonnes","2329","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2011","2011","tonnes","2794","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2012","2012","tonnes","2861","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2013","2013","tonnes","3040","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2014","2014","tonnes","3340","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2015","2015","tonnes","3157","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2016","2016","tonnes","2785","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","191","Chick peas","2017","2017","tonnes","2953","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1961","1961","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1962","1962","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1963","1963","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1964","1964","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1965","1965","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1966","1966","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1967","1967","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1968","1968","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1969","1969","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1970","1970","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1971","1971","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1972","1972","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1973","1973","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1974","1974","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1975","1975","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1976","1976","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1977","1977","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1978","1978","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1979","1979","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1980","1980","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1981","1981","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1982","1982","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1983","1983","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1984","1984","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1985","1985","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1986","1986","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1987","1987","tonnes","","M","Data not available"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1988","1988","tonnes","4500","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1989","1989","tonnes","4200","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1990","1990","tonnes","3000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1991","1991","tonnes","3738","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1992","1992","tonnes","4000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1993","1993","tonnes","4500","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1994","1994","tonnes","5000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1995","1995","tonnes","6000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1996","1996","tonnes","7000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1997","1997","tonnes","8800","","Official data"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1998","1998","tonnes","7000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","1999","1999","tonnes","6400","","Official data"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2000","2000","tonnes","6900","","Official data"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2001","2001","tonnes","5900","","Official data"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2002","2002","tonnes","4270","","Official data"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2003","2003","tonnes","3600","","Official data"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2004","2004","tonnes","7000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2005","2005","tonnes","4300","","Official data"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2006","2006","tonnes","7200","","Official data"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2007","2007","tonnes","7800","","Official data"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2008","2008","tonnes","9000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2009","2009","tonnes","10400","","Official data"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2010","2010","tonnes","26170","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2011","2011","tonnes","23339","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2012","2012","tonnes","15670","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2013","2013","tonnes","16811","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2014","2014","tonnes","17159","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2015","2015","tonnes","17506","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2016","2016","tonnes","17854","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","401","Chillies and peppers, green","2017","2017","tonnes","18201","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1961","1961","tonnes","20000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1962","1962","tonnes","25000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1963","1963","tonnes","20000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1964","1964","tonnes","19000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1965","1965","tonnes","16500","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1966","1966","tonnes","20556","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1967","1967","tonnes","21904","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1968","1968","tonnes","30015","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1969","1969","tonnes","28614","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1970","1970","tonnes","29909","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1971","1971","tonnes","25906","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1972","1972","tonnes","27295","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1973","1973","tonnes","29827","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1974","1974","tonnes","35029","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1975","1975","tonnes","35000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1976","1976","tonnes","40000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1977","1977","tonnes","45000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1978","1978","tonnes","55000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1979","1979","tonnes","55000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1980","1980","tonnes","60000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1981","1981","tonnes","65000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1982","1982","tonnes","71000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1983","1983","tonnes","76000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1984","1984","tonnes","70000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1985","1985","tonnes","80000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1986","1986","tonnes","85000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1987","1987","tonnes","90000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1988","1988","tonnes","100000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1989","1989","tonnes","115000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1990","1990","tonnes","140000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1991","1991","tonnes","157784","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1992","1992","tonnes","151753","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1993","1993","tonnes","155000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1994","1994","tonnes","178000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1995","1995","tonnes","187520","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1996","1996","tonnes","219014","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1997","1997","tonnes","166249","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1998","1998","tonnes","142800","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","1999","1999","tonnes","119300","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2000","2000","tonnes","149400","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2001","2001","tonnes","161000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2002","2002","tonnes","132194","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2003","2003","tonnes","156000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2004","2004","tonnes","159000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2005","2005","tonnes","131000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2006","2006","tonnes","149700","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2007","2007","tonnes","142600","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2008","2008","tonnes","131010","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2009","2009","tonnes","87200","","Official data"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2010","2010","tonnes","197815","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2011","2011","tonnes","181042","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2012","2012","tonnes","144151","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2013","2013","tonnes","146691","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2014","2014","tonnes","146498","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2015","2015","tonnes","146305","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2016","2016","tonnes","146113","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","397","Cucumbers and gherkins","2017","2017","tonnes","145920","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","399","Eggplants (aubergines)","1961","1961","tonnes","13000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","399","Eggplants (aubergines)","1962","1962","tonnes","14000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","399","Eggplants (aubergines)","1963","1963","tonnes","27000","","Official data"
